"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2568635","CERMAK PRODUCE","CERMAK PRODUCE","1476657","Grocery Store","Risk 1 (High)","1711 W CERMAK RD ","CHICAGO","IL","60608","2022-12-16T00:00:00.000","Canvass","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED HAND WASHING SIGNS ARE NEEDED AT THE HAND WASHING SINKS LOCATED IN ALL OF THE FOOD PREP AREAS. INSTRUCTED TO PROVIDE. | 21. PROPER HOT HOLDING TEMPERATURES - Comments: 3-501.16(A:1) OBSERVED TIME TEMPERATURE CONTROL FOR SAFETY FOODS AT INADEQUATE HOT HOLDING TEMPERATURES LOCATED IN A HOT HOLDING UNIT; OBSERVED ABOUT 5 LBS OF COOKED BEEF AT 125F, ABOUT 1 LB OF COOKED RICE AT 121F, AND ABOUT 2 LBS OF COOKED BEANS AT 126F. INSTRUCTED TO DISCARD AND DENATURE SAID TCS FOODS AND ALWAYS MAINTAIN ALL HOT HOLDING TCS FOODS AT 135F OR ABOVE AT ALL TIMES. MANAGER DISCARDED SAID TCS FOODS DURING THE INSPECTION. PRIORITY VIOLATION. CITATION ISSUED 7-38-005. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: 3-501.16(A:2&B) OBSERVED TCS FOODS AT INADEQUATE COLD HOLDING TEMPERATURES LOCATED IN A COLD HOLDING UNIT IN THE PREPARED FOODS PREP AREA; OBSERVED ABOUT 20 LBS OF RAW BEEF AT 50F. INSTRUCTED TO DISCARD AND DENATURE SAID TCS FOODS AND ALWAYS MAINTAIN ALL COLD HOLDING TCS FOODS AT 41F OR BELOW AT ALL TIMES. PRIORITY VIOLATION. CITATION WRITTEN UNDER VIOLATION #21. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: 4-301.11 OBSERVED A COLD HOLDING UNIT, WITH TCS FOODS INSIDE, AT AN INADEQUATE TEMPERATURE OF 48F (PER UNIT THERMOMETER). INSTRUCTED TO ALWAYS MAINTAIN ALL COLD HOLDING UNITS AT 41F OR BELOW AT ALL TIMES. MANAGER ADJUSTED THE TEMPERATURE ON SAID UNIT AND BY THE END OF THE INSPECTION SAID UNIT WAS MAINTAINING 42F. PRIORITY VIOLATION. CITATION ISSUED 7-38-005. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-601.11 OBSERVED INGREDIENTS ARE NEEDED ON ALL OF THE LABELS FOR ALL OF THE PREPACKAGED PREPARED FOODS. INSTRUCTED TO PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF PEST ACTIVITY ON SITE. OBSERVED ABOUT 20 RODENT DROPPINGS ON A SHELF IN THE REAR DRY STORAGE AREA AND ABOUT 50 RODENT DROPPINGS LOCATED UNDER A SHELF ON THE 2ND FLOOR STORAGE AREA. INSTRUCTED TO ELIMINATE PEST ACTIVITY, CLEAN AND SANITIZE AFFECTED AREAS AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-020(A). | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE INSIDE OF THE WOMEN'S TOILET ROOM. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED ITEMS STORED DIRECTLY ON THE FLOOR IN THE 2ND FLOOR STORAGE AREA. INSTRUCTED TO ELEVATE EVERYTHING AT LEAST 6 INCHES FROM THE GROUND. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13 OBSERVED ONLY 6 FOOD HANDLER CERTIFICATES PRESENTED FOR INSPECTOR'S REVIEW, HOWEVER FACILITY EMPLOYS MORE FOOD HANDLERS. INSTRUCTED ALL FOOD HANDLERS IN THE RAW MEAT DELI/DELI MEAT FOOD PREP AREA, AND IN THE PREPARED FOODS/BAKERY FOOD PREP AREAS MUST OBTAIN FOOD HANDLERS CERTIFICATES.","41.85216786362801","-87.66897504066361","(41.85216786362801, -87.66897504066361)"
"2568618","YOU'RE A COOKIE!","YOU'RE A COOKIE!","2808949","Bakery","Risk 2 (Medium)","3053 N CALIFORNIA AVE ","CHICAGO","IL","60618","2022-12-16T00:00:00.000","Non-Inspection","No Entry",,"41.93734968535169","-87.6976199193121","(41.93734968535169, -87.6976199193121)"
"2568657","PILL HILL DEVELOPMENT CENTER","PILL HILL DEVELOPMENT CENTER","2215672","Daycare (2 - 6 Years)","Risk 1 (High)","8802 S STONY ISLAND AVE ","CHICAGO","IL","60617","2022-12-16T00:00:00.000","License","Pass","49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE INTERIOR FREEZER PART OF THE REFRIGERATOR TO REMOVE SPILLS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE MOP SINK WITH A SLOW DRAIN. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A FEW HOLES IN THE WALL BEHIND THE DEEP FREEZER. MUST REPAIR.","41.7349443653804","-87.58574726905485","(41.7349443653804, -87.58574726905485)"
"2568612","CAPITAL ONE CAFE","CAPITAL ONE CAFE","2882587","Restaurant","Risk 2 (Medium)","3435 N SOUTHPORT AVE ","CHICAGO","IL","60657","2022-12-16T00:00:00.000","License","Not Ready",,"41.94444282691601","-87.66379824747007","(41.94444282691601, -87.66379824747007)"
"2568624","Avalon Park","Avalon Park","22101","School","Risk 1 (High)","8045 S KENWOOD ","CHICAGO","IL","60619","2022-12-16T00:00:00.000","Canvass","Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH VALID CHICAGO FOOD SANITATION CERTIFICATE UPON ARRIVAL. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION.  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED FOOD MANAGER ON DUTY WHILE TCS FOODS ARE BEING PREPARED.  MUST BE ON SITE AT ALL TIMES.(PRIORITY FOUNDATION 7-38-012)(NO CITATION ISSUED)  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLES IN WOMEN'S STAFF TOILET ROOM ON 3RD FLOOR. INSTRUCTED MANAGER TO PROVIDE COVERED RECEPTACLE IN WOMEN'S STAFF TOILET ROOM | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED NO COMMERCIAL DUMPSTER ON SITE. INSTRUCTED MANAGER TO HAVE COMMERCIAL DUMPSTER WITH COMMERCIAL REFUSE AT ALL TIMES. COMMERICAL SERVICE DROPPED OFF DUMPSTER DURING INSPECTION.  PRIROTTY FOUNDATION VIOLATION 7-38-020(B). NO CITATION ISSUED | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BASE COVING DAMAGED NEAR 3 COMP SINK IN KITCHEN. INSTRUCTED MANAGER TO REPAIR. ","41.74826636306511","-87.59161761394088","(41.74826636306511, -87.59161761394088)"
"2568644","D' CANDELA","D' CANDELA","2601077","Restaurant","Risk 1 (High)","3447-3449 W IRVING PARK RD ","CHICAGO","IL","60618","2022-12-16T00:00:00.000","Canvass","Pass w/ Conditions","16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED BLACK SLIMY SUBSTANCES ON INTERIOR WATER COMPONENTS OF THE ICE MAKER,DRIPPING INTO ICE 'ICE IS USED FOR HUMAN CONSUMPTION'.MANAGEMENT WAS INSTRUCTED TO TURN OFF MACHINE, REMOVE ICE AND HAVE INTERIOR OF ICE MACHINE CLEANED AND SANITIZED AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005,CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED EXPOSED WASTE WATER PIPES ABOVE DRY FOOD STORAGE AREAS LOCATED IN BASEMENT. INSTRUCTED MANAGER TO ENCASE OR OTHERWISE REPAIR TO INTERCEPT POTENTIAL DRIPS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTHS MUST BE STORED IN A CLEAN CONTAINER WITH SANITIZING SOLUTION IN KITCHEN PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CHIPPED PAINT AND RUST ON THE WIRE STORAGE RACKS IN THE WALK-IN COOLER. INSTRUCTED TO REMOVE CHIPPED PAINT AND RUST AND REPAINT OR REPLACE THE SHELVES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN KITCHEN EXHAUST HOODS/FILTERS TO REMOVE HANGING GREASE BUILD-UP AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES PROVIDED ON THE PREMISES.INSTRUCTED TO PROVIDE AND MAINTAIN CURRENT FOOD HANDLER CERTIFICATES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CERTIFIED FOOD MANAGER WITH EXPIRED ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO PROVIDE AND MAINTAIN. ","41.95371959550872","-87.71482011391842","(41.95371959550872, -87.71482011391842)"
"2568667","FIVE LOAVES EATERY TOO","FIVE LOAVES EATERY TOO","1937941","Restaurant","Risk 1 (High)","405 E 75TH ST ","CHICAGO","IL","60619","2022-12-16T00:00:00.000","Canvass","No Entry",,"41.75830189704756","-87.61490561116901","(41.75830189704756, -87.61490561116901)"
"2568627","SOULE' CHICAGO CORP","SOULE'","2868092",,"Risk 1 (High)","3615 W ROOSEVELT RD ","CHICAGO","IL","60624","2022-12-16T00:00:00.000","License Re-Inspection","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED INSUFFICIENT HAND WASHING ACCESSIBILITY FOR KITCHEN COOK LINE AND ADJACENT PREP AREA. MUST INSTALL ADDITIONAL HAND WASHING SINK TO ALLOW CONVENIENT USE FOR FOOD WORKERS. PRIORITY FOUNDATION 7-38-030(C).","41.86617662238043","-87.71606953868093","(41.86617662238043, -87.71606953868093)"
"2568638","JERAN DAY SCHOOL + LEARNING CENTER","JERAN DAY SCHOOL + LEARNING CENTER","2817926","Daycare (2 - 6 Years)","Risk 1 (High)","5610-5612 N MILWAUKEE AVE ","CHICAGO","IL","60646","2022-12-16T00:00:00.000","Canvass","Pass w/ Conditions","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO ONE ON SITE WITH A CITY OF CHICAGE CERTIFED FOOD MANAGER CERTIFICATE WHILE TIME/TEMPERAURE CONTROLLED FOOD IS BEING SERVED. PRIOIRTY FOUNDATION VIOLATION 7-38-012 | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED DOOR SWEEP AT REAR EXIT DOOR LEADING TO PLAYGROUND NOT RODENTPROOF. OBSERVED GAP AT BOTTOM OF DOOR. REPOSITION DOOR SWEEP SO THAT DOOR IS COMPLETLY RODENTPROOF. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WALL COVING IN ADULT BATHROOM IN DISREPAIR. REPAIR WALL COVING AND MAINTAIN.","41.98325077052451","-87.77483399073128","(41.98325077052451, -87.77483399073128)"
"2568650","MAYFIELD CARE AND REHABILITATION CENTER LLC","MAYFIELD CARE AND REHABILITATION CENTER","2882223","Long Term Care","Risk 1 (High)","5905 W WASHINGTON BLVD ","CHICAGO","IL","60644","2022-12-16T00:00:00.000","License","Pass",,"41.88203515947526","-87.77209686710721","(41.88203515947526, -87.77209686710721)"
"2568631","DUNKIN DONUTS","DUNKIN DONUTS","2483879","Restaurant","Risk 2 (Medium)","5602-5604 N CLARK ST ","CHICAGO","IL","60660","2022-12-16T00:00:00.000","Canvass","Pass","36. THERMOMETERS PROVIDED & ACCURATE - Comments: BROKEN INTERNAL THERMOMETER INSIDE THE FRONT ONE DOOR COOLER. MUST REPLACE. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK FOODS NOT STORED IN THE ORIGINAL CONTAINER MUST BE LABELED WITH THE PRODUCT COMMON NAME. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: SOILED WIPING CLOTHS MUST BE HELD IN THE SANITATION BUCKETS PROVIDED WHEN NOT IN USE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: COUNTER AREA AROUND THE FRONT PREP HAND WASHING SINK DIRTY. MUST CLEAN AND MAINTAIN.","41.98358188928506","-87.6689263098409","(41.98358188928506, -87.6689263098409)"
"2568616","TIFFIN","TIFFIN","44701","Restaurant","Risk 1 (High)","2536 W DEVON AVE ","CHICAGO","IL","60659","2022-12-16T00:00:00.000","Canvass","Out of Business",,"41.99777364797605","-87.69377670452054","(41.99777364797605, -87.69377670452054)"
"2568643","XOCHIMILCO MEXICAN RESTAURANT","XOCHIMILCO MEXICAN RESTAURANT","2601569","Restaurant","Risk 1 (High)","2030-2032 W MONTROSE AVE ","CHICAGO","IL","60618","2022-12-16T00:00:00.000","Non-Inspection","No Entry",,"41.96155024733558","-87.68027082609893","(41.96155024733558, -87.68027082609893)"
"2568656","JINN'S FRESH","JINN'S FRESH","2464352","Restaurant","Risk 1 (High)","5751 W DIVISION ST ","CHICAGO","IL","60651","2022-12-16T00:00:00.000","Complaint Re-Inspection","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND BROKEN GASKETS ON THE 2-DOOR PREP COOLER. MUST REPAIR OR REPLACE BROKEN GASKETS AND MAINTAIN.","41.90196807669238","-87.77010811418137","(41.90196807669238, -87.77010811418137)"
"2568645","MAYFIELD HEALTH CENTER, LLC.","MAYFIELD HEALTH CENTER","2615760","Long Term Care","Risk 1 (High)","5905 W WASHINGTON BLVD ","CHICAGO","IL","60644","2022-12-16T00:00:00.000","Canvass Re-Inspection","Pass",,"41.88203515947526","-87.77209686710721","(41.88203515947526, -87.77209686710721)"
"2568632","MVP FAMILY LEARNING CENTER CO","MVP FAMILY LEARNING CENTER","2757459","Children's Services Facility","Risk 1 (High)","10622-10624 S HALSTED ST ","CHICAGO","IL","60628","2022-12-16T00:00:00.000","License","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH VALID CHICAGO FOOD SANITATION CERTIFICATE. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING AL HOURS OF OPERATION. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CHICAGO FOOD SANITATION MANAGER ON SITE OR VALID CERTIFICATE POSTED WHEN TCS FOOD (SAUSAGE 133.1F) PREPARED. A CHICAGO FOOD SANITATION MANAGER MUST BE ON SITE AND VALID CERTIFICATE POSTED AT ALL TIMES TCS FOOD PREPARED AND SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO SUPPLIES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE. PRIORITY FOUNDATION 7-38-005 CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 400 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS IN KITCHEN, BEHIND DRY WALL IN KITCHEN, ON LEDGE BEHIND STOVE, ON DRY FOOD STORAGE SHELVES, INSIDE ROLLING CART NEAR STOVE, ON FLOOR ALONG WALLS AND CORNERS INSIDE UTILITY CLOSET AND WASHROOM IN KITCHEN, ON BOTTOM OF CHANGING TABLES INSIDE INFANT ROOM AND NORTH CLASSROOM, ON FLOOR ALONG WALLS AND CORNERS INFANT ROOM ON FLOOR ALONG WALLS AND CORNERS IN NORTH CLASSROOM, ON TOY SHELVES, CUBBIES, AND BOOK SHELVES IN NORTH CLASSROOM, ON FLOOR ALONG WALLS AND CORNERS IN FOYER, ON FLOOR ALONG WALLS AND CORNERS INSIDE FURNACE ROOM, ON FLOOR ALONG WALLS AND CORNERS NEAR POTTY SEATS, ON FLOOR AND SHELVING UNITS INSIDE REAR STORAGE CLOSET. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY 7-38-020(A) CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOG BOOK AVAILABLE. PREMISES MUST BE SERVICED BY A LICENSER PEST CONTROL SERVICE AND LOG BOOK AVAILABLE UPON INSPECTION. PRIORITY FOUNDATION 7-38-020(C) CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RAW WOOD SURFACES ON SWING DOOR. INSTRUCTED MANAGER TO SEAL AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DUST, DIRT AND DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF STOVE, REFRIGERATOR, SHELVING UNITS, ROLLING CARTS, CHANGING TABLES, CABINETS, PREP TABLES, SINKS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO HOT WATER AT LEFT HAND WASHING SINK IN NORTH WASHROOM. OBSERVED HAND WASHING SINK IN KITCHEN SLOW DRAINING. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS IN WALLS AND CEILINGS AROUND PIPE FITTINGS IN UTILITY CLOSET, FURNACE ROOM, KITCHEN AND CLASSROOM AREAS. INSTRUCTED MANAGER TO SEAL ALL OPENINGS AND MAINTAIN. OBSERVED PEELING PAINT ON WALLS IN CLASSROOM. INSTRUCTED MANAGER TO REPAIR. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST BUILDUP INSIDE VENTILATION HOOD. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED INOPERABLE VENTILATION FAN IN CHILDREN WASHROOMS. INSTRUCTED MANAGER TO REPAIR. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING FOR EMPLOYEES. INSTRUCTED MANAGER TO PROVIDE.","41.70074439002482","-87.64278838501865","(41.70074439002482, -87.64278838501865)"
"2568623","GREEN HOUSE","GREEN HOUSE","2646123","Restaurant","Risk 2 (Medium)","3240 N MILWAUKEE AVE ","CHICAGO","IL","60618","2022-12-16T00:00:00.000","Canvass","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE REAR UTILITY ROOM AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND ELEVATE MOPS,BROOMS CLEANING EQUIPMENTS OFF THE FLOOR AT LEAST 6' INCHES TO FACILITATE CLEANING.","41.93992417098026","-87.7254431040074","(41.93992417098026, -87.7254431040074)"
"2568613","NOBLE ST CHTR-CRIMSON(CORLISS HS)","BUTLER COLLEGE PREP","3534636","School","Risk 1 (High)","821 E 103rd St (10300S) ","CHICAGO","IL","60628","2022-12-16T00:00:00.000","Canvass Re-Inspection","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT WATER IN GIRLS AND BOYS WEST WASHROOMS(74.2F). INSTRUCTED MANAGER TO PROVIDE AT 100F-120F WATER AT ALL HAND WASHING SINKS. PRIORITY 7-38-030(C) | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM REPORT #2564768 ON 10-4-22:OBSERVED NO HAND WASHING SINK INSIDE SERVING AREA. INSTRUCTED MANAGER TO INSTALL HAND WASHING SINK WITH HOT AND COLD RUNNING WATER, SOAP AND PAPER TOWELS IN SERVING LINE. PRIORITY 7-42-090","41.7073909624871","-87.60307842087005","(41.7073909624871, -87.60307842087005)"
"2568634","SWEATLODGE/REHYDRATE WATER BAR & CAFE","SWEATLODGE/REHYDRATE WATER BAR & CAFE","2718556","Restaurant","Risk 1 (High)","3500-3504 N CICERO AVE ","CHICAGO","IL","60641","2022-12-16T00:00:00.000","Canvass","Pass","43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED ICE SCOOP LAYING ON TOP OF ICE MACHINE. INSTRUCTED THE PERSON IN CHARGE  TO STORE ICE SCOOP IN A CLEAN AND SANITIZED CONTAINER TO PREVENT POTENTIAL CONTAMINATION | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS ON INTERIOR SURFACES OF ALL PREP COOLERS, FREEZERS, AND REFRIGERATORS IN THE PREPARATION AREA. INSTRUCTED THE PERSON IN CHARGE TO CLEAN AND MAINTAIN","41.94431699793207","-87.74716146412266","(41.94431699793207, -87.74716146412266)"
"2568640","SOULE' CHICAGO CORP","SOULE'","2868091",,"Risk 1 (High)","3615 W ROOSEVELT RD ","CHICAGO","IL","60624","2022-12-16T00:00:00.000","License Re-Inspection","Fail",,"41.86617662238043","-87.71606953868093","(41.86617662238043, -87.71606953868093)"
"2568626","ONE STOP JAMAICA JERK RESTAURANT","ONE STOP JAMAICA JERK RESTAURANT","2882389","Restaurant","Risk 1 (High)","1849 E 79TH ST ","CHICAGO","IL","60649","2022-12-16T00:00:00.000","License","Pass","56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED VENTILATION NO WORKING AT THIS TIME. MUST PROVIDE AND MAINTAIN.","41.751459920546154","-87.57890780103116","(41.751459920546154, -87.57890780103116)"
"2568630","CAPITAL ONE - CAFE","CAPITAL ONE - CAFE","2511702","Restaurant","Risk 2 (Medium)","3435 N SOUTHPORT AVE ","CHICAGO","IL","60657","2022-12-16T00:00:00.000","Canvass","Fail","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING THE INSPECTION WHILE THE TEMPERATURE CONTROL FOR SAFETY FOODS (SAUSAGE) HAS BEEN PREPARED AND SERVED. INSTRUCTED A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE ON SITE AT ALL TIMES WHILE FOODS ARE BEING PREPARED AND SERVED. PRIORITY FOUNDATION VIOLATION 7-38-012, CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT RUNNING WATER IN THE EMPLOYEE TOILET ROOM NEXT TO THE EMPLOYEE BREAK ROOM AND HANDWASHING SINK. THE TEMPERATURE OF THE WATER WAS 86.1 F AT THE TIME OF INSPECTION. INSTRUCTED TO HAVE HOT AND COLD RUNNING AT ALL HAND WASH SINKS TO MEET AND MAINTAIN THE REQUIRED TEMPERATURES OF 100 F FOR HOT WATER. PRIORITY VIOLATION  7-38-030(C), CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCS FOODS FOUND IN A TWO DOOR REFRIGERATOR RANGING 46.7-50.0 F SUCH AS MILK (48.9 F), CREAM CHEESE (49.8 F), YOGURT (48.5 F), SANDWICHES (50.0 F), LUNCHABLES (47.9 F) .MANAGER DISCARDED PRODUCT. MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.APPX 25 LBS AND 1 GALLON .$160. PRIORITY 7-38-005, CITATION ISSUED.  | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED A TWO-DOOR REFRIGERATION UNIT AT AN IMPROPER COLD HOLDING TEMPERATURE OF 50 F DURING THE INSPECTION. INSTRUCTED TO DISCARD ALL TCS FOODS AND NOT USE THE COLD HOLDING UNIT. INSTRUCTED ALL COLD HOLDING UNITS MUST MAINTAIN A PROPER COLD HOLDING TEMPERATURE OF 41F OR BELOW AT ALL TIMES. THE COLD HOLDING UNIT WAS TAGGED AND HELD FOR INSPECTION BY THE CHICAGO DEPARTMENT OF PUBLIC HEALTH. IT MAY NOT BE USED UNTIL THE COLD HOLDING UNIT IS RE-INSPECTED BY CDPH AND MAINTAINS A PROPER COLD HOLDING TEMPERATURE OF 41F OR BELOW. PRIORITY VIOLATION. 7-38-005, CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOG BOOK ON SITE WITH REQUIRED INFORMATION AT THE INSPECTION. MUST PROVIDE A PEST CONTROL LOG BOOK WITH THE FOLLOWING INFORMATION: A RECORD OF VISITS AND A COPY OF THE SERVICE TICKET THAT SETS FORTH THE PEST CONTROL IDPH LICENSE NUMBER. MUST PROVIDE AND MAINTAIN ALL REQUIRED PEST CONTROL RECORDS AND DOCUMENTS FROM THIS YEAR. PRIORITY FOUNDATION VIOLATION. 7-38.020 (C), CITATION ISSUED.","41.94444282691601","-87.66379824747007","(41.94444282691601, -87.66379824747007)"
"2568620","HOLIDAY INN & SUITES","HOLIDAY INN & SUITES","2791972","Restaurant","Risk 1 (High)","506 W HARRISON ST ","CHICAGO","IL","60607","2022-12-16T00:00:00.000","Canvass","Out of Business",,"41.87451215422576","-87.63986470914409","(41.87451215422576, -87.63986470914409)"
"2568653","CASA INDIGO","CASA INDIGO","2602226","Restaurant","Risk 1 (High)","1314 W 18TH ST ","CHICAGO","IL","60608","2022-12-16T00:00:00.000","Canvass","Out of Business",,"41.858012033311056","-87.65964706247725","(41.858012033311056, -87.65964706247725)"
"2568646","MAYFIELD HEALTH CENTER, LLC.","MAYFIELD HEALTH CENTER","2615760","Long Term Care","Risk 1 (High)","5905 W WASHINGTON BLVD ","CHICAGO","IL","60644","2022-12-16T00:00:00.000","Canvass","Out of Business",,"41.88203515947526","-87.77209686710721","(41.88203515947526, -87.77209686710721)"
"2568637","FRANK'S PIZZERIA","FRANK'S PIZZERIA","35448","Restaurant","Risk 1 (High)","6506 W BELMONT AVE ","CHICAGO","IL","60634","2022-12-16T00:00:00.000","Canvass","Pass","56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND LARGE GAS OVEN AT KITCHEN WITH NO EXHAUST HOOD.MUST PROVIDE.","41.93838369187664","-87.78879236086259","(41.93838369187664, -87.78879236086259)"
